;Code;Désignation courte;Famille;Prix de vente HT;Prix de vente TTC;Stock théorique;Stock réel;Qté en cde client;Qté en cde fournisseur;Bloqué;Compte Vente Local;Désignation longue;Code TVA;Bloqué
931;ART2073;"HP ProBook 450 G8,15"" 16Go,512ssd";FA0023;1369,00  EUR;1642,80  EUR;;;;;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur Intel Core I7 / 2.8 GHz  (Turbo 4.7 GHz), 4 coeurs, RAM 16 Go, Disque dur 512 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB 3.1 Gen 1, LAN, USB-C 3.1 Gen 2/DisplayPort 1.4 (Power Delivery), USB 3.1 Gen 1, USB 3.1 Gen 1, HDMI, Prise combo casque/microphone, 802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1.74 kg, Garantie 1 an   Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
932;ART1969;"HP ProBook 450 G8,15"" 8Go,256ssd";FA0023;1059,00  EUR;1270,80  EUR;-2,000;-2,000;;;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Antireflet, Processeur Intel Core i3 / 3 GHz  (Turbo 4.1 GHz), 2 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics, Interfaces USB 3.1 Gen 1, LAN, USB-C 3.1 Gen 2/DisplayPort 1.4 (Power Delivery), USB 3.1 Gen 1, USB 3.1 Gen 1, HDMI, Prise combo casque/microphone ,802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1.74 kg, Garantie 1 an   Information pour nous :  Accessoires inclus : HP 45 Watt Smart nPFC AC Adapter";3;
933;ART2196;"HP ProBook 450 G8,15"" 8Go,256ssd";FA0023;889,00  EUR;1066,80  EUR;-29,000;-28,000;1,000;;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur Intel Core i5 / 2.4 GHz (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB 3.1 Gen 1, LAN, USB-C 3.1 Gen 2, USB 3.1 Gen 1, USB 3.1 Gen 1, HDMI, Prise combo casque/microphone, 802.11a/b/g/n/ac/ax, Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1,74 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : HP 45 Watt Smart nPFC AC Adapter";3;
934;ART2212;"HP ProBook 450 G8,15"" 8Go,256ssd";FA0023;809,00  EUR;970,80  EUR;;-1,000;;1,000;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution HD 1366 x 768, Antireflet, Processeur Intel Core i3 / 3 GHz, 2 coeurs, RAM 4 Go, Disque dur 256 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB 3.2 Gen 1, USB 3.2 Gen 1, USB 3.2 Gen 1, USB-C 3.2 Gen 2/DisplayPort (Power Delivery), LAN, Prise combo casque/microphone, HDMI, 802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1.74 kg, Garantie 1 an ";3;
935;ART2413;"HP ProBook 450 G8,15"", 8go,256ssd";FA0023;819,00  EUR;982,80  EUR;-11,000;-11,000;;;;707101;"HP , Poste portable, Ecran WLED 15,6"", Résolution Full HD 1920 x 1080, Anti-reflet, Processeur I5 / 1.6 GHz (Turbo 4,2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD + 1 To HDD, Carte graphique Intel UHD Graphics 620, Interfaces USB-C 3.1 Gen 1, 2 x USB 3.1 Gen 1, USB 2.0, HDMI, LAN, Prise combo casque/microphone, Bluetooth 5.0,802.11a/b/g/n/ac/ax, Audio haut-parleurs stéréo,microphone, Windows 10 Pro, Caméra, Clavier, Dimensions (LxPxH) 36,49 x 25,69 x 1,9 cm, Poids 2 kg, Garantie 1 an  Information pour nous :   Accessoires inclus : Adaptateur secteur";3;
936;ART2442;"HP ProBook 450 G8,15"",16Go,512ssd";FA0023;1439,00  EUR;1726,80  EUR;-11,000;-11,000;;;;707101;"HP PROBOOK , Poste portable, Ecran 15.6"", Résolution Full HD 1920 x 1080 , Anti-éblouissement, Processeur Intel Core I5 / 1.6 GHz  (Turbo 4.2 GHz), 4 coeurs, RAM 16 Go, Disque dur 512 Go SSD, Carte graphique Intel Iris X, Interfaces USB-C 3.1 Gen 1/DisplayPort, 2 x USB 3.1 Gen 1, USB 2.0 (alimenté), HDMI, LAN, Prise combo casque/microphone, 802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 cm x 23.39 cm x 1.99 cm, Poids 1,74 kg, Garantie 2 ans ";3;
937;ART2011;"HP ProBook 450 G8,15"",8Go,512ssd";FA0023;1059,00  EUR;1270,80  EUR;-2,000;-2,000;;;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080 , Anti-éblouissement, Processeur Intel Core I5 / 2.4 GHz  (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB 3.1 Gen 1, LAN, USB-C 3.1 Gen 2/DisplayPort 1.4 (Power Delivery), USB 3.1 Gen 1 (charge), USB 3.1 Gen 1, HDMI, Prise combo casque/microphone, 802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, , Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1,74 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur /  HP 45 Watt Smart nPFC AC Adapter";3;
938;ART1760;"HP Probook 450G7, 15"", 16Go, 512ssd";FA0023;1259,00  EUR;1510,80  EUR;;;;;;707101;"HP PROBOOK , Poste portable, Ecran WLED 15,6"", Résolution Full HD 1920 x 1080, Antireflet, Processeur Intel Core i7 / 1.8 GHz (Turbo 4,9 GHz), 4 coeurs, RAM 16 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 620, Interfaces USB-C 3.1 Gen 1/DisplayPort, 2 x USB 3.1 Gen 1, USB 2.0, HDMI, LAN, Prise combo casque/microphone,  Bluetooth 5.0, 802.11 a/b/g/n/ac/ax, Audio haut-parleurs, Windows 10 Pro, Clavier, Dimensions (LxPxH) 36.49 x 25.69  x 1.9 cm, Poids 2 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
939;ART2697;"HP ProBook 455 G8,15"", 16go,512ssd";FA0023;909,00  EUR;1090,80  EUR;-6,000;-5,000;1,000;;;707101;"HP PROBOOK - PC Portable - Ryzen 5 5600U / 2.3 GHz - Win 10 Pro 64 bits - 16 Go RAM - 512 Go SSD NVMe, HP Value - 15.6"" IPS 1920 x 1080 (Full HD) @ 60 Hz - Radeon Graphics - Wi-Fi 6, Bluetooth - brochet argent aluminium - Dimensions 35.94 cm x 23.39 cm x 1.99 cm - Poids 1.74kg ";3;
940;ART2561;"HP ProBook 455 G8,15"", 8go,256ssd";FA0023;839,00  EUR;1006,80  EUR;-10,000;-10,000;;;;707101;"HP ProBook 455 G8 - Ryzen 3 5400U / 2.6 GHz - Win 10 Pro 64-bit - Radeon Graphics - 8 GB RAM - 256 GB SSD NVMe, HP Value - 15.6"" IPS 1920 x 1080 (Full HD) - Wi-Fi 6 - pike silver aluminum - kbd: French Garantie 2 ans ";3;
941;ART2025;"HP ProBook 455,15"" 8Go,256ssd";FA0023;689,00  EUR;826,80  EUR;-95,000;-103,000;1,000;9,000;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution HD 1366 x 768, Antireflet, Processeur Intel Core i3 / 3 GHz (Turbo 4.1 GHz), 2 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB 3.2 Gen 1, USB 3.2 Gen 1, USB 3.2 Gen 1, USB-C 3.2 Gen 2/DisplayPort (Power Delivery), LAN, Prise combo casque/microphone, HDMI, 802.11a/b/g/n/ac/ax,Bluetooth 5.1, Audio haut-parleurs stéréo, double tableau de microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1.74 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur CA HP Smart";3;
942;ART1977;"HP ProBook 470 ProG7,17"" 8Go,256ssd";FA0023;1099,00  EUR;1318,80  EUR;1,000;;;1,000;;707101;"HP PROBOOK , Poste portable, Ecran 17.3"", Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur Intel Core i5 / 1.6 GHz  (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 620, Interfaces 2 x USB 3.1 Gen 1, USB 2.0, LAN, Prise combo casque/microphone, HDMI, Bluetooth 5.0, 802.11a/b/g/n/ac/ax, Audio haut-parleurs stéréo, microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 41.48 x 27.2 x 2.45 cm, Poids 2.36 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
943;ART2226;"HP ProBook 470 ProG8,17"" 8Go,256ssd";FA0023;809,00  EUR;970,80  EUR;;;;;;707101;"HP PROBOOK , Poste portable, Ecran 17.3"", Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur Intel Core i3 / 2 GHz  (Turbo 3.7 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 620, Interfaces 2 x USB 3.1 Gen 1, USB 2.0, LAN, Prise combo casque/microphone HDMI, Bluetooth 5.0, 802.11a/b/g/n/ac/ax, Audio haut-parleurs stéréo, microphone, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 40.07 cm x 25.78 cm x 1.99 cm, Poids 2 kg, Garantie 1 an ";3;
944;ART1517;"HP ProBook 650 G5, 14"", 8go,256ssd";FA0023;979,00  EUR;1174,80  EUR;-9,000;-9,000;;;;707101;"HP PROBOOK , Poste portable, Ecran 14"", Résolution Full HD 1920 x 1080, Antireflet, Processeur Intel Core i5 / 1,6 GHz (Turbo 3,9 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 620, Interfaces USB-C 3.1 Gen 1/DisplayPort, 2 x USB 3.1 Gen 1, USB 3.1 Gen 1, HDMI, LAN, VGA, Prise combo casque/microphone, Socle, 802.11a/b/g/n/ac,Bluetooth 5.0, Audio haut-parleurs, Windows 10 Pro, Caméra, Dimensions (LxPxH) 34 x 24 x 2.09 cm, Poids 1,73 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
945;ART2019;"HP ProBook 650 G8, 15"", 8go,256ssd";FA0023;1119,00  EUR;1342,80  EUR;1,000;;;1,000;;707101;"HP PROBOOK , Poste portable, Ecran 15.6"", Résolution Full HD 1920 x 1080, Antireflet, Processeur Intel Core i5 / 1,6 GHz (Turbo 3,9 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 620, Interfaces USB-C 3.1 Gen 1/DisplayPort, 2 x USB 3.1 Gen 1, USB 3.1 Gen 1, HDMI, LAN, VGA, Prise combo casque/microphone, Socle, 802.11a/b/g/n/ac,Bluetooth 5.0, Audio haut-parleurs, Windows 10 Pro, Caméra, Dimensions (LxPxH) 34 x 24 x 2.09 cm, Poids 1,73 kg, Garantie 2 ans ";3;
946;ART2041;"HP ProBook 650 G8,15"" 8Go,256ssd";FA0023;979,00  EUR;1174,80  EUR;-1,000;-1,000;;;;707101;"HP PROBOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur Intel Core i5 / 2.4 GHz  (Turbo 4.4 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel Iris Xe Graphics, Interfaces USB-C 3.1 Gen 2/DisplayPort, 3 x USB 3.1 Gen 1, LAN, Prise combo casque/microphone, HDMI ,Bluetooth 5.0,802.11a/b/g/n/ac/ax, Audio haut-parleurs stéréo, double tableau de microphone Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 35.94 x 23.39 x 1.99 cm, Poids 1.74 kg, Garantie 1 an   Information pour nous :  Accessoires inclus : Adaptateur d'alimentation USB-C";3;
947;ART1586;"HP ProBook450 G6,15"",8Go,256ssd+1to";FA0023;1085,00  EUR;1302,00  EUR;;-1,000;;1,000;;707101;"HP Probook, Poste  portable, Ecran 15,6"" Full HD 1920 x 1080, Antireflet, Processeur Intel Core i5 / 1.6 GHz (Turbo 3.9 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 SSD + 1 To HDD, Carte graphique Intel UHD Graphics 620, Interfaces USB-C 3.1 Gen 1/DisplayPort, USB 2.0, 2 x USB 3.1, HDMI, LAN, Prise combo casque/microphone, 802.11a/b/g/n/ac,Bluetooth 5.0, Audio haut-parleurs, Windows 10 Pro, Caméra, Clavier numérique, Dimensions (LxPxH) 36.49  x 25.69  x 1.9 cm, Poids 2 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
948;ART1943;HP ProDesk 400 G5, 8go, 256ssd;FA0001;589,00  EUR;706,80  EUR;;;;;;707101;HP, Poste fixe, Processeur i3 / 3.1 GHz, (Turbo 3.7 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 2 x USB 2.0, 4 x USB 3.1 Gen 1, 2 x DisplayPort, 1 x casque/microphone, 1 x casque, 1 x LAN (Gigabit Ethernet), Windows 10 Pro,  Dimensions (LxPxH) 17.7 x 17.5 x 3.42 cm, Poids 1.25 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire, Alimentation;3;
949;ART2727;HP PRODESK 400 G5mini,8Go,256ssd;FA0001;619,00  EUR;742,80  EUR;-1,000;-1,000;;;;707101;HP ProDesk 400  Mini bureau - Core i3 9100T / 3.1 GHz - RAM 8 Go - SSD 256 Go - NVMe - UHD Graphics 630 - GigE - Win 10 Pro 64 bits - moniteur : aucun - clavier : Français Garantie 1 an ;3;
950;ART1273;HP ProDesk 400 G6, 8go, 256ssd;FA0001;769,00  EUR;922,80  EUR;;-2,000;;2,000;;707101;HP, Poste fixe SFF, Processeur i5 / 3 GHz, (Turbo 4.4 GHz), 6 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 4 x USB 3.1 Gen 1, 4 x USB 2.0, 1 x VGA, 1 x DisplayPort, 1 x casque/microphone, 1 x entrée de ligne audio, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), Graveur de DVD, Haut-parleur, Windows 10 Pro,  Dimensions (LxPxH) 27 x 29,6 x 9,5 cm, Poids 4,6 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire, Alimentation;3;
951;ART1876;HP ProDesk 400 G6, 8go, 256ssd;FA0001;819,00  EUR;982,80  EUR;-1,000;-1,000;;;;707101;HP, Poste fixe, Processeur i3 / 3.6 GHz, (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 4 x USB 3.1 Gen 1, 4 x USB 2.0, 1 x VGA, 1 x DisplayPort, 1 x casque/microphone, 1 x entrée de ligne audio, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), Graveur de DVD, Windows 10 Pro,  Dimensions (LxPxH) 17 x 27.4 x 33.8 cm, Poids 5.47 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire, Alimentation;3;
952;ART1555;HP ProDesk 400 G6, 8Go,256ssd;FA0001;779,00  EUR;934,80  EUR;-1,000;-5,000;;4,000;;707101;HP, Poste fixe, Micro tour, Processeur i5 / 3 GHz (Turbo 4.1 GHz), 6 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 4 x USB 3.1 Gen 1, 4 x USB 2.0, 1 x DisplayPort, 1 x casque/microphone, 1 x entrée de ligne audio, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), Graveur de DVD, Haut-parleur, Windows 10 Pro,  Dimensions (LxPxH) 17 x 27,4 x 33,8 cm, Poids 5,47 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire;3;
953;ART1365;HP ProDesk 400 G6, ,8Go, 512ssd;FA0001;639,00  EUR;766,80  EUR;;-2,000;;2,000;;707101;HP ProDesk 400 G6 - Mini bureau - Core i3 10100T / 3 GHz - RAM 8 Go - SSD 256 Go - NVMe - UHD Graphics 630 - GigE - LAN sans fil: 802.11a/b/g/n/ac/ax, Bluetooth 5.1 - Win 10 Pro 64 bits - moniteur : aucun - clavier : Français - Garantie 1 an ;3;
954;ART1526;HP ProDesk 400 G6, SFF,8Go, 256ssd;FA0001;775,00  EUR;930,00  EUR;;-3,000;;3,000;;707101;HP, Poste fixe SFF, Processeur i5 / 3 GHz (Turbo 4.1 GHz), 6 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 4 x USB 3.1 Gen 1, 4 x USB 2.0, 1 x DisplayPort, 1 x casque/microphone, 1 x entrée de ligne audio, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), Graveur de DVD, Haut-parleur, Windows 10 Pro,  Dimensions (LxPxH) 27 x 29,6 x 9,5 cm, Poids 4,6 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire, Alimentation;3;
955;ART1582;HP ProDesk 400 G6,SFF,8Go,256ssd;FA0001;679,00  EUR;814,80  EUR;-3,000;-4,000;;1,000;;707101;HP, Poste fixe SFF, Processeur i3 / 3,6 GHz (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 4 x USB 3.1 Gen 1, 4 x USB 2.0, 1 x VGA, 1 x DisplayPort, 1 x casque/microphone, 1 x entrée de ligne audio, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), Graveur de DVD, Haut-parleur, Windows 10 Pro,  Dimensions (LxPxH) 27 x 29,6 x 9,5 cm, Poids 4,6 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire;3;
956;ART2463;HP PRODESK 400 G6mini,16Go,512ssd;FA0001;969,00  EUR;1162,80  EUR;-5,000;-5,000;;;;707101;HP, Poste fixe mini, Processeur I5 / 2.3 GHz (Turbo 3.8 GHz), 6 coeurs, RAM 16 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 2 x USB 2.0, 3 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 2, 1 x USB 3.1 Gen 2, 1 x LAN (Gigabit Ethernet), 1 x DisplayPort, 1 x casque/microphone, 1 x VGA, Windows 10 Pro, Dimensions (LxPxH) 17,7 x 17,5 x 3,4 cm, Poids 1,25 kg, Garantie 1 an ;3;
957;ART2252;HP PRODESK 400 G6mini,8Go,512ssd;FA0001;799,00  EUR;958,80  EUR;;;;;;707101;HP, Poste fixe mini, Processeur I5 / 2.3 GHz (Turbo 3.8 GHz), 6 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 2 x USB 2.0, 3 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 2, 1 x USB 3.1 Gen 2, 1 x LAN (Gigabit Ethernet), 1 x DisplayPort, 1 x casque/microphone, 1 x VGA, Windows 10 Pro, Dimensions (LxPxH) 17,7 x 17,5 x 3,4 cm, Poids 1,25 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire;3;
958;ART2394;HP PRODESK 400 G6mini,8Go,512ssd;FA0001;799,00  EUR;958,80  EUR;-1,000;-1,000;;;;707101;HP, Poste fixe mini, Processeur I5 / 2.3 GHz (Turbo 3.8 GHz), 6 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 2 x USB 2.0, 3 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 2, 1 x USB 3.1 Gen 2, 1 x LAN (Gigabit Ethernet), 1 x DisplayPort, 1 x casque/microphone, 1 x VGA, Windows 10 Pro, Dimensions (LxPxH) 17,7 x 17,5 x 3,4 cm, Poids 1,25 kg, Garantie 1 an ;3;
959;ART1990;HP ProDesk 400 G7, 8Go, 256SSD;FA0001;709,00  EUR;850,80  EUR;-19,000;-37,000;;18,000;;707101;HP Prodesk, Poste fixe, Processeur i5 / 3.1 GHz (Turbo 4.5 GHz), 6 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 2 x USB 3.2 Gen 2, 4 x USB 2.0, 1 x HDMI, 2 x DisplayPort, 1 x casque/microphone, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), 3 x USB 3.2 Gen 1, 1 x VGA, Graveur de DVD,  Windows 10 Pro, Dimensions (LxPxH) 15.5 x 33.7 x 30.3 cm, Poids 5 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Alimentation 180 Watt fournie ;3;
960;ART2571;HP PRODESK 400 G7,16Go,512ssd;FA0001;959,00  EUR;1150,80  EUR;-4,000;-4,000;;;;707101;HP ProDesk 400 G7 - Micro-tour - Core i5 10500 / 3.1 GHz - RAM 16 Go - SSD 512 Go - NVMe - graveur de DVD - UHD Graphics 630 - GigE - Win 10 Pro 64 bits - moniteur : aucun - clavier : Français Garantie 2 ans ;3;
961;ART2149;HP PRODESK 400 G7,8Go,512ssd;FA0001;989,00  EUR;1186,80  EUR;-1,000;-1,000;;;;707101;HP, Poste fixe, Processeur I5 / 3.1 GHz (Turbo 4.5 GHz), 6 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique  Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 2 x USB 3.1 Gen 2, 4 x USB 2.0, 1 x HDMI, 2 x DisplayPort, 1 x casque/microphone, 1 x sortie de ligne audio, 1 x LAN (Gigabit Ethernet), 3 x USB 3.1 Gen 1, Windows 10 Pro,  Dimensions (LxPxH) 15.5 x 33.7 x 30.3 cm, Poids 5 kg, Garantie 1 an  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire;3;
962;ART2504;HP ProDesk 405 G6;FA0001;799,00  EUR;958,80  EUR;;;;;;707101;HP, Poste fixe mini, Processeur I5 / 2.3 GHz (Turbo 3.8 GHz), 6 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 2 x USB 2.0, 3 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 2, 1 x USB 3.1 Gen 2, 1 x LAN (Gigabit Ethernet), 1 x DisplayPort, 1 x casque/microphone, 1 x VGA, Windows 10 Pro, Dimensions (LxPxH) 17,7 x 17,5 x 3,4 cm, Poids 1,25 kg, Garantie 2 ans ;3;
963;ART2555;HP ProDesk 405 G6, 8go, 256ssd;FA0001;779,00  EUR;934,80  EUR;;;;;;707101;HP ProDesk 405 G6 - SFF - Ryzen 3 4300G / 3.8 GHz - RAM 8 Go - SSD 256 Go - NVMe - graveur de DVD - Radeon Graphics - GigE - Win 10 Pro 64 bits - moniteur : aucun - clavier : Français - entreprise - Garantie 2 ans  ;3;
964;ART2375;HP PRODESK 405 G6mini,8Go,512ssd;FA0001;;;-1,000;-1,000;;;;707101;HP, Poste fixe mini, Processeur I5 / 2.3 GHz (Turbo 3.8 GHz), 6 coeurs, RAM 8 Go, Disque dur 512 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 2 x USB 2.0, 3 x USB 3.1 Gen 1, 1 x USB-C 3.1 Gen 2, 1 x USB 3.1 Gen 2, 1 x LAN (Gigabit Ethernet), 1 x DisplayPort, 1 x casque/microphone, 1 x VGA, Windows 10 Pro, Dimensions (LxPxH) 17,7 x 17,5 x 3,4 cm, Poids 1,25 kg, Garantie 1 an  ;3;
965;ART2027;HP PRODESK 600 G6,8Go,256ssd;FA0001;829,00  EUR;994,80  EUR;-4,000;-9,000;2,000;7,000;;707101;HP, Poste fixe, Processeur I5 / 2.3 GHz 6 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique  Intel UHD Graphics 630 Dynamic Video Memory, Interfaces 2 x USB 2.0, 2 x USB 3.1 Gen 2, 5 x USB 3.1 Gen 1, 1 x sortie de ligne audio, 2 x DisplayPort, 1 x LAN (Gigabit Ethernet), 1 x casque/microphone, USB-C 3.1 Gen 2, 1 x VGA, Audio haut-parleur, Windows 10 Pro,  Dimensions (LxPxH) 15.5 x 33.7 x 30.3 cm, Poids 7,65 kg, Garantie 3 ans  Information pour nous :  Matériel inclus : Souris filaire, Clavier filaire;3;
966;ART1956;HP ProOne 600 G6 ,8Go ,256ssd;FA0001;839,00  EUR;1006,80  EUR;;;;;;707101;"HP, Poste tout-en-un, Ecran LED 21.5"", Format 16:9, Résolution Full HD 1920 x 1080, Anti-éblouissement, Processeur i5 / 2.1 GHz (Turbo 4.5 GHz), 6 coeurs, RAM 8 Go, Disque 256 Go SSD, Carte graphique Intel UHD Graphics 630, Interfaces 1 x USB-C, 5 x USB 3.0, 1 x DisplayPort, 1 x casque/microphone, 1 x LAN (Gigabit Ethernet), 1 x HDMI, Audio haut-parleurs, Caméra, Windows 10 Pro, Dimensions (LxPxH) 48.87 x 20.15 x 35.4 cm, Poids 6.75 kg, Garantie 3 ans";3;
967;ART1769;HP Station d'accueil;FA0013;249,00  EUR;298,80  EUR;-4,000;-13,000;1,000;10,000;;707101;HP, Station d'accueil, Interfaces 1 x PoweredUSB 3.0, 1 x USB-C, USB-C, 1 x audio, 1 x SuperSpeed USB 3.0, 1 x réseau, 2 x affichage / vidéo - DisplayPort, 1 x affichage / vidéo - HDMI, Garantie 1 an  Information pour nous :  Câble inclus : 1 x câble d'alimentation, 1 x adaptateur secteur,  1 x câble USB-C - 1 m;3;
968;ART1859;HP Station d'accueil universel ;FA0013;299,00  EUR;358,80  EUR;-23,000;-27,000;7,000;11,000;;707101;HP, Station d'accueil, Alimente et recharge le poste, Interfaces 4 x SuperSpeed USB 3.0 - USB 9 broches type A, 1 x réseau - 1000Base-T - RJ-45, 2 x affichage / vidéo - DisplayPort, 1 x USB-C, 1 x affichage / vidéo - HDMI, 1 x audio - casque/microphone - mini jack stéréo 3,5 mm, Garantie 1 an  Information pour nous :  Câble inclus : 1 x câble USB-C - 1 m;3;
